journal_name,ISSN,title,language,year,month,day,pages,doi,number_of_authors
IJMS,1422-0067,Two Male-Specific Antimicrobial Peptides SCY2 and Scyreprocin as Crucial Molecules Participated in the Sperm Acrosome Reaction of Mud Crab  Scylla paramamosain,English,2022,3,21,22,https://doi.org/10.3390/ijms23063373,6
IJMS,1422-0067,The Small Molecule GAL-201 Efficiently Detoxifies Soluble Amyloid  Oligomers: New Approach towards Oral Disease-Modifying Treatment of Alzheimers Disease,English,2022,5,21,22,https://doi.org/10.3390/ijms23105794,6
IJMS,1422-0067,High Diffusion Permeability of Anion-Exchange Membranes for Ammonium Chloride: Experiment and Modeling,English,2022,5,21,22,https://doi.org/10.3390/ijms23105782,6
IJMS,1422-0067,A 3D Compartmental Tumor-Stromal Microenvironment Model of Patient-Derived Bone Metastasis,English,2022,12,21,22,https://doi.org/10.3390/ijms24010160,6
IJMS,1422-0067,Hybrid Pharmacophore- and Structure-Based Virtual Screening Pipeline to Identify Novel EGFR Inhibitors That Suppress Non-Small Cell Lung Cancer Cell Growth,English,2022,3,23,22,https://doi.org/10.3390/ijms23073487,6
IJMS,1422-0067,The Profile of MicroRNA Expression and Potential Role in the Regulation of Drug-Resistant Genes in Doxorubicin and Topotecan Resistant Ovarian Cancer Cell Lines,English,2022,5,23,22,https://doi.org/10.3390/ijms23105846,6
IJMS,1422-0067,Glycidyl Methacrylate-Based Copolymers as Healing Agents of Waterborne Polyurethanes,English,2022,7,23,22,https://doi.org/10.3390/ijms23158118,6
IJMS,1422-0067,Augmentation of Transcriptomic Data for Improved Classification of Patients with Respiratory Diseases of Viral Origin,English,2022,2,24,22,https://doi.org/10.3390/ijms23052481,6
IJMS,1422-0067,Prevention of Noise-Induced Hearing Loss In Vivo: Continuous Application of Insulin-like Growth Factor 1 and Its Effect on Inner Ear Synapses Auditory Function and Perilymph Proteins,English,2022,12,24,22,https://doi.org/10.3390/ijms24010291,6
IJMS,1422-0067,Multidimensional Functional Profiling of Human Neuropathogenic  FOXG1  Alleles in Primary Cultures of Murine Pallial Precursors,English,2022,1,25,22,https://doi.org/10.3390/ijms23031343,6
IJMS,1422-0067,Block of Voltage-Gated Sodium Channels by Aripiprazole in a State-Dependent Manner,English,2022,10,25,22,https://doi.org/10.3390/ijms232112890,6
IJMS,1422-0067,Ketogenic Diet Consumption Inhibited Mitochondrial One-Carbon Metabolism,English,2022,3,26,22,https://doi.org/10.3390/ijms23073650,6
IJMS,1422-0067,Cannabidiol Antiproliferative Effect in Triple-Negative Breast Cancer MDA-MB-231 Cells Is Modulated by Its Physical State and by IGF-1,English,2022,6,27,22,https://doi.org/10.3390/ijms23137145,6
IJMS,1422-0067,Boosting the Photoelectrochemical Performance of Au/ZnO Nanorods by Co-Occurring Gradient Doping and Surface Plasmon Modification,English,2022,12,27,22,https://doi.org/10.3390/ijms24010443,6
IJMS,1422-0067,Oncogenic Mutation BRAF V600E Changes Phenotypic Behavior of THLE-2 Liver Cells through Alteration of Gene Expression,English,2022,1,28,22,https://doi.org/10.3390/ijms23031548,6
IJMS,1422-0067,Allopatric Lineage Divergence of the East Asian Endemic Herb  Conandron ramondioides  Inferred from Low-Copy Nuclear and Plastid Markers,English,2022,11,29,22,https://doi.org/10.3390/ijms232314932,6
IJMS,1422-0067,Analysis of Dormancy-Associated Transcriptional Networks Reveals a Shared Quiescence Signature in Lung and Colorectal Cancer,English,2022,8,30,22,https://doi.org/10.3390/ijms23179869,6
IJMS,1422-0067,Experimental and Computational Studies on the Interaction of a Dansyl-Based Fluorescent Schiff Base Ligand with Cu 2+  Ions and CuO NPs,English,2022,9,30,22,https://doi.org/10.3390/ijms231911565,6
IJMS,1422-0067,Strong Hydrogen Bonds in Acetylenedicarboxylic Acid Dihydrate,English,2022,5,31,22,https://doi.org/10.3390/ijms23116164,6
IJMS,1422-0067,Aerobic Exercise Alleviates Abnormal Autophagy in Brain Cells of APP/PS1 Mice by Upregulating AdipoR1 Levels,English,2022,8,31,22,https://doi.org/10.3390/ijms23179921,6
IJMS,1422-0067,The Multivalent Polyampholyte Domain of Nst1 a P-Body-Associated  Saccharomyces cerevisiae  Protein Provides a Platform for Interacting with P-Body Components,English,2022,7,2,23,https://doi.org/10.3390/ijms23137380,6
IJMS,1422-0067,AmyP53 a Therapeutic Peptide Candidate for the Treatment of Alzheimers and Parkinsons Disease: Safety Stability Pharmacokinetics Parameters and Nose-to Brain Delivery,English,2022,11,2,23,https://doi.org/10.3390/ijms232113383,6
IJMS,1422-0067,Targeting the SARS-CoV-2 HR1 with Small Molecules as Inhibitors of the Fusion Process,English,2022,9,3,23,https://doi.org/10.3390/ijms231710067,6
IJMS,1422-0067,Synthesis Biological Activity and Molecular Docking Studies of Novel Nicotinic Acid Derivatives,English,2022,3,4,23,https://doi.org/10.3390/ijms23052823,6
IJMS,1422-0067,Insights to the Structural Basis for the Stereospecificity of the  Escherichia coli  Phytase AppA,English,2022,6,6,23,https://doi.org/10.3390/ijms23116346,6
IJMS,1422-0067,A Metagenomic and Gene Expression Analysis in Wheat ( T. durum ) and Maize ( Z. mays ) Biofertilized with PGPM and Biochar,English,2022,9,8,23,https://doi.org/10.3390/ijms231810376,6
IJMS,1422-0067,The Comparative Experimental Study of Sodium and Magnesium Dichloroacetate Effects on Pediatric PBT24 and SF8628 Cell Glioblastoma Tumors Using a Chicken Embryo Chorioallantoic Membrane Model and on Cells In Vitro,English,2022,9,9,23,https://doi.org/10.3390/ijms231810455,6
IJMS,1422-0067,Effect of  ALDH1A1  Gene Knockout on Drug Resistance in Paclitaxel and Topotecan Resistant Human Ovarian Cancer Cell Lines in 2D and 3D Model,English,2022,3,11,23,https://doi.org/10.3390/ijms23063036,6
IJMS,1422-0067,Comparative Analysis of the  pIgR  Gene from the Antarctic Teleost  Trematomus bernacchii  Reveals Distinctive Features of Cold-Adapted Notothenioidei,English,2022,7,14,23,https://doi.org/10.3390/ijms23147783,6
IJMS,1422-0067,Integrated High-Throughput Sequencing Microarray Hybridization and Degradome Analysis Uncovers MicroRNA-Mediated Resistance Responses of Maize to Pathogen  Curvularia lunata,English,2022,11,14,23,https://doi.org/10.3390/ijms232214038,6
IJMS,1422-0067,Comprehensive Investigation of Parameters Influencing Fluorescence Lifetime Imaging Microscopy in Frequency- and Time-Domain Illustrated by Phasor Plot Analysis,English,2022,12,14,23,https://doi.org/10.3390/ijms232415885,6
IJMS,1422-0067,A Comparative Analysis of  Weizmannia coagulans  Genomes Unravels the Genetic Potential for Biotechnological Applications,English,2022,3,15,23,https://doi.org/10.3390/ijms23063135,6
IJMS,1422-0067,Lethality of Zinc Oxide Nanoparticles Surpasses Conventional Zinc Oxide via Oxidative Stress Mitochondrial Damage and Calcium Overload: A Comparative Hepatotoxicity Study,English,2022,6,16,23,https://doi.org/10.3390/ijms23126724,6
IJMS,1422-0067,Vasoactive Effects of Chronic Treatment with Fructose and Slow-Releasing H 2 S Donor GYY-4137 in Spontaneously Hypertensive Rats: The Role of Nitroso and Sulfide Signalization,English,2022,8,16,23,https://doi.org/10.3390/ijms23169215,6
IJMS,1422-0067,Application of FTIR Spectroscopy to Detect Changes in Skeletal Muscle Composition Due to Obesity with Insulin Resistance and STZ-Induced Diabetes,English,2022,10,18,23,https://doi.org/10.3390/ijms232012498,6
IJMS,1422-0067,Galectin-1 and Galectin-3 in B-Cell Precursor Acute Lymphoblastic Leukemia,English,2022,11,18,23,https://doi.org/10.3390/ijms232214359,6
IJMS,1422-0067,2-Selenouridine a Modified Nucleoside of Bacterial tRNAs Its Reactivity in the Presence of Oxidizing and Reducing Reagents,English,2022,7,19,23,https://doi.org/10.3390/ijms23147973,6
IJMS,1422-0067,Strategies towards Producing Non-Polar Dolomite Nanoparticles as Nanofiller for Copolymer Nanocomposite,English,2022,10,20,23,https://doi.org/10.3390/ijms232012620,6
IJMS,1422-0067,The Effect of Angiogenesis-Based Scaffold of MesoporousBioactive Glass Nanofiber on Osteogenesis,English,2022,10,21,23,https://doi.org/10.3390/ijms232012670,6
IJMS,1422-0067,Silver Nanoparticles and  Glycyrrhiza glabra  (Licorice) Root Extract as Modifying Agents of Hydrogels Designed as Innovative Dressings,English,2022,12,22,23,https://doi.org/10.3390/ijms24010217,6
IJMS,1422-0067,Comparative Experimental Investigation of Biodegradable Antimicrobial Polymer-Based Composite Produced by 3D Printing Technology Enriched with Metallic Particles,English,2022,9,23,23,https://doi.org/10.3390/ijms231911235,6
IJMS,1422-0067,In Vitro versus Cryo-Induced Capacitation of Bovine Spermatozoa Part 2: Changes in the Expression Patterns of Selected Transmembrane Channels and Protein Kinase A,English,2022,11,24,23,https://doi.org/10.3390/ijms232314646,6
IJMS,1422-0067,Assessment of Cosmetic and Dermatological Properties and Safety of Use of Model Skin Tonics with Kombucha-Fermented Red Berry Extracts,English,2022,11,24,23,https://doi.org/10.3390/ijms232314675,6
IJMS,1422-0067,An Association between Insulin Resistance and Neurodegeneration in Zebrafish Larval Model ( Danio rerio ),English,2022,7,27,23,https://doi.org/10.3390/ijms23158290,6
IJMS,1422-0067,Insights to Human D-Crystallin Unfolding by NMR Spectroscopy and Molecular Dynamics Simulations,English,2022,1,29,23,https://doi.org/10.3390/ijms23031591,6
IJMS,1422-0067,Suppression of Tumor Growth and Cell Migration by Indole-Based Benzenesulfonamides and Their Synergistic Effects in Combination with Doxorubicin,English,2022,8,31,23,https://doi.org/10.3390/ijms23179903,6
IJMS,1422-0067,Potent Alkaline Phosphatase Inhibitors Pyrazolo-Oxothiazolidines: Synthesis Biological Evaluation Molecular Docking and Kinetic Studies,English,2022,10,31,23,https://doi.org/10.3390/ijms232113262,6
IJMS,1422-0067,Integrated Transcriptome and Targeted Metabolite Analysis Reveal miRNA-mRNA Networks in Low-Light-Induced Lotus Flower Bud Abortion,English,2022,9,1,24,https://doi.org/10.3390/ijms23179925,6
IJMS,1422-0067,Novel Amoxicillin-Loaded Sericin Biopolymeric Nanoparticles: Synthesis Optimization Antibacterial and Wound Healing Activities,English,2022,10,1,24,https://doi.org/10.3390/ijms231911654,6
IJMS,1422-0067,The Clinical Spectrum and Disease Course of DRAM2 Retinopathy,English,2022,7,2,24,https://doi.org/10.3390/ijms23137398,6
IJMS,1422-0067,Impact of a High-Fat Diet on the Metabolomics Profile of 129S6 and C57BL6 Mouse Strains,English,2022,10,2,24,https://doi.org/10.3390/ijms231911682,6
IJMS,1422-0067,Molecular Characterization of  Thymus capitellatus  Extracts and Their Antioxidant Neuroprotective and Anti-Proliferative Activities,English,2022,12,2,24,https://doi.org/10.3390/ijms232315187,6
IJMS,1422-0067,Effect of Interactions between Phosphorus and Light Intensity on Metabolite Compositions in Tea Cultivar Longjing43,English,2022,12,2,24,https://doi.org/10.3390/ijms232315194,6
IJMS,1422-0067,Synthesis and In Vitro Activity of Novel Melphalan Analogs in Hematological Malignancy Cells,English,2022,2,3,24,https://doi.org/10.3390/ijms23031760,6
IJMS,1422-0067,The Impact of the Azo-Chromophore Sort on the Features of the Supramolecular Azopolyimide Films Desired to Be Used as Substrates for Flexible Electronics,English,2022,12,3,24,https://doi.org/10.3390/ijms232315223,6
IJMS,1422-0067,Identification of Selective BRD9 Inhibitor via Integrated Computational Approach,English,2022,11,4,24,https://doi.org/10.3390/ijms232113513,6
IJMS,1422-0067,The Induced Expression of  BPV E4  Gene in Equine Adult Dermal Fibroblast Cells as a Potential Model of Skin Sarcoid-like Neoplasia,English,2022,2,10,24,https://doi.org/10.3390/ijms23041970,6
IJMS,1422-0067,The Anticancer Potential of Doxycycline and MinocyclineA Comparative Study on Amelanotic Melanoma Cell Lines,English,2022,1,13,24,https://doi.org/10.3390/ijms23020831,6
IJMS,1422-0067,Proteomic Characterization of Virulence Factors and Related Proteins in  Enterococcus  Strains from Dairy and Fermented Food Products,English,2022,9,19,24,https://doi.org/10.3390/ijms231810971,6
IJMS,1422-0067,Tracking Topological and Electronic Effects on the Folding and Stability of Guanine-Deficient RNA G-Quadruplexes Engineered with a New Computational Tool for De Novo Quadruplex Folding,English,2022,9,20,24,https://doi.org/10.3390/ijms231910990,6
IJMS,1422-0067,Antibody Conjugated PLGA Nanocarriers and Superparmagnetic Nanoparticles for Targeted Delivery of Oxaliplatin to Cells from Colorectal Carcinoma,English,2022,1,21,24,https://doi.org/10.3390/ijms23031200,6
IJMS,1422-0067,Swelling Protein Adsorption and Biocompatibility In Vitro of Gel Beads Prepared from Pectin of Hogweed  Heracleum sosnowskyi Manden  in Comparison with Gel Beads from Apple Pectin,English,2022,3,21,24,https://doi.org/10.3390/ijms23063388,6
IJMS,1422-0067,Striatal Neurons Partially Expressing a Dopaminergic Phenotype: Functional Significance and Regulation,English,2022,9,21,24,https://doi.org/10.3390/ijms231911054,6
IJMS,1422-0067,The Effect of Leptin on the Blood Hormonal Profile (Cortisol Insulin Thyroid Hormones) of the Ewe in Acute Inflammation in Two Different Photoperiodical Conditions,English,2022,7,23,24,https://doi.org/10.3390/ijms23158109,6
IJMS,1422-0067,Fluid Shear Stress Regulates the Landscape of microRNAs in Endothelial Cell-Derived Small Extracellular Vesicles and Modulates the Function of Endothelial Cells,English,2022,1,24,24,https://doi.org/10.3390/ijms23031314,6
IJMS,1422-0067,Experimentally Induced Hyperinsulinemia Fails to Induce Polycystic Ovary Syndrome-like Traits in Female Rhesus Macaques,English,2022,2,27,24,https://doi.org/10.3390/ijms23052635,6
IJMS,1422-0067,RNA-Seq Analysis Identifies Transcription Factors Involved in Anthocyanin Biosynthesis of Red Zaosu Pear Peel and Functional Study of  PpPIF8,English,2022,4,27,24,https://doi.org/10.3390/ijms23094798,6
IJMS,1422-0067,Transcriptome Analysis Reveals Potential Mechanism in Storage Protein Trafficking within Developing Grains of Common Wheat,English,2022,11,27,24,https://doi.org/10.3390/ijms232314851,6
IJMS,1422-0067,A Comprehensive Evaluation of Salt Tolerance in Tomato (Var. Ailsa Craig): Responses of Physiological and Transcriptional Changes in RBOHs and ABA Biosynthesis and Signalling Genes,English,2022,1,29,24,https://doi.org/10.3390/ijms23031603,6
IJMS,1422-0067,Genetic Disruption of Guanylyl Cyclase/Natriuretic Peptide Receptor-A Triggers Differential Cardiac Fibrosis and Disorders in Male and Female Mutant Mice: Role of TGF-1/SMAD Signaling Pathway,English,2022,9,29,24,https://doi.org/10.3390/ijms231911487,6
IJMS,1422-0067,Integrative Omics Analysis of Three Oil Palm Varieties Reveals (Tanzania  Ekona) TE as a Cold-Resistant Variety in Response to Low-Temperature Stress,English,2022,11,29,24,https://doi.org/10.3390/ijms232314926,6
IJMS,1422-0067,Transcriptomic and Metabolomic Analysis of Quality Changes during Sweet Cherry Fruit Development and Mining of Related Genes,English,2022,7,3,25,https://doi.org/10.3390/ijms23137402,6
IJMS,1422-0067,Identification of Potential Antiviral Inhibitors from Hydroxychloroquine and 1245-Tetraoxanes Analogues and Investigation of the Mechanism of Action in SARS-CoV-2,English,2022,2,4,25,https://doi.org/10.3390/ijms23031781,6
IJMS,1422-0067,Waterborne Eco-Sustainable SolGel Coatings Based on Phytic Acid Intercalated Graphene Oxide for Corrosion Protection of Metallic Surfaces,English,2022,10,10,25,https://doi.org/10.3390/ijms231912021,6
IJMS,1422-0067,Exogenously-Sourced Ethylene Positively Modulates Photosynthesis Carbohydrate Metabolism and Antioxidant Defense to Enhance Heat Tolerance in Rice,English,2022,1,18,25,https://doi.org/10.3390/ijms23031031,6
IJMS,1422-0067,Proteomics and Phosphoproteomics of Circulating Extracellular Vesicles Provide New Insights into Diabetes Pathobiology,English,2022,5,21,25,https://doi.org/10.3390/ijms23105779,6
IJMS,1422-0067,Role of Dorsomedial Hypothalamus GABAergic Neurons in SleepWake States in Response to Changes in Ambient Temperature in Mice,English,2022,1,23,25,https://doi.org/10.3390/ijms23031270,6
IJMS,1422-0067,An Eleven-microRNA Signature Related to Tumor-Associated Macrophages Predicts Prognosis of Breast Cancer,English,2022,6,23,25,https://doi.org/10.3390/ijms23136994,6
IJMS,1422-0067,Neuroprotective Effect of Gold Nanoparticles and Alpha-Lipoic Acid Mixture against Radiation-Induced Brain Damage in Rats,English,2022,8,25,25,https://doi.org/10.3390/ijms23179640,6
IJMS,1422-0067,The Ferroptosis Molecular Subtype Reveals Characteristics of the Tumor Microenvironment Immunotherapeutic Response and Prognosis in Gastric Cancer,English,2022,8,29,25,https://doi.org/10.3390/ijms23179767,6
IJMS,1422-0067,Genetic Spectrum of Familial Hypercholesterolaemia in the Malaysian Community: Identification of Pathogenic Gene Variants Using Targeted Next-Generation Sequencing,English,2022,11,29,25,https://doi.org/10.3390/ijms232314971,6
IJMS,1422-0067,Key Residues Affecting Binding Affinity of  Sirex noctilio  Fabricius Odorant-Binding Protein (SnocOBP9) to Aggregation Pheromone,English,2022,7,30,25,https://doi.org/10.3390/ijms23158456,6
IJMS,1422-0067,Quantitative Proteomic Analysis Reveals Yeast Cell Wall Products Influence the Serum Proteome Composition of Broiler Chickens,English,2022,10,6,26,https://doi.org/10.3390/ijms231911844,6
IJMS,1422-0067,L-Type Ca 2+  Channel Inhibition Rescues the LPS-Induced Neuroinflammatory Response and Impairments in Spatial Memory and Dendritic Spine Formation,English,2022,11,6,26,https://doi.org/10.3390/ijms232113606,6
IJMS,1422-0067,Dynamin-like Protein 1 (DNML1) as a Molecular Target for Antibody-Based Immunotherapy to Treat Glaucoma,English,2022,11,7,26,https://doi.org/10.3390/ijms232113618,6
IJMS,1422-0067,Survivin Inhibition by Piperine Sensitizes Glioblastoma Cancer Stem Cells and Leads to Better Drug Response,English,2022,7,9,26,https://doi.org/10.3390/ijms23147604,6
IJMS,1422-0067,The NF-Y Transcription Factor Family in Watermelon: Re-Characterization Assembly of ClNF-Y Complexes Hormone- and Pathogen-Inducible Expression and Putative Functions in Disease Resistance,English,2022,12,12,26,https://doi.org/10.3390/ijms232415778,6
IJMS,1422-0067,Machine-Learning-Based Genome-Wide Association Studies for Uncovering QTL Underlying Soybean Yield and Its Components,English,2022,5,16,26,https://doi.org/10.3390/ijms23105538,6
IJMS,1422-0067,Beneficial Effect of  Gastrodia elata  Blume and  Poria cocos  Wolf Administration on Acute UVB Irradiation by Alleviating Inflammation through Promoting the Gut-Skin Axis,English,2022,9,16,26,https://doi.org/10.3390/ijms231810833,6
IJMS,1422-0067,Exogenous Nitric Oxide Alleviates the Damage Caused by Tomato Yellow Leaf Curl Virus in Tomato through Regulation of Peptidase Inhibitor Genes,English,2022,10,19,26,https://doi.org/10.3390/ijms232012542,6
IJMS,1422-0067,Degradation by Electron Beam Irradiation of Some Composites Based on Natural Rubber Reinforced with Mineral and Organic Fillers,English,2022,6,22,26,https://doi.org/10.3390/ijms23136925,6
IJMS,1422-0067,Loss of BMP2 and BMP4 Signaling in the Dental Epithelium Causes Defective Enamel Maturation and Aberrant Development of Ameloblasts,English,2022,5,29,26,https://doi.org/10.3390/ijms23116095,6
IJMS,1422-0067,Physiological and Biochemical Parameters of Salinity Resistance of Three Durum Wheat Genotypes,English,2022,7,29,26,https://doi.org/10.3390/ijms23158397,6
IJMS,1422-0067,Harnessing the Power of Purple Sweet Potato Color and  Myo -Inositol to Treat Classic Galactosemia,English,2022,8,4,27,https://doi.org/10.3390/ijms23158654,6
IJMS,1422-0067,Genetic Mining of Newly Isolated Salmophages for Phage Therapy,English,2022,8,10,27,https://doi.org/10.3390/ijms23168917,6
IJMS,1422-0067,Prediction of Drug Synergism between Peptides and Antineoplastic Drugs Paclitaxel 5-Fluorouracil and Doxorubicin Using In Silico Approaches,English,2022,12,21,27,https://doi.org/10.3390/ijms24010069,6
IJMS,1422-0067,Design and Synthesis of Conformationally Flexible Scaffold as Bitopic Ligands for Potent D 3 -Selective Antagonists,English,2022,12,27,27,https://doi.org/10.3390/ijms24010432,6
IJMS,1422-0067,Reaction of  N -Acetylcysteine with Cu 2+ : Appearance of Intermediates with High Free Radical Scavenging Activity: Implications for Anti-/Pro-Oxidant Properties of Thiols,English,2022,5,31,27,https://doi.org/10.3390/ijms23116199,6
IJMS,1422-0067,Characterization of a  Cutibacterium acnes  Camp Factor 1-Related Peptide as a New TLR-2 Modulator in In Vitro and Ex Vivo Models of Inflammation,English,2022,5,3,28,https://doi.org/10.3390/ijms23095065,6
IJMS,1422-0067,Asthmatic Eosinophils Alter the Gene Expression of Extracellular Matrix Proteins in Airway Smooth Muscle Cells and Pulmonary Fibroblasts,English,2022,4,7,28,https://doi.org/10.3390/ijms23084086,6
IJMS,1422-0067,Dimethyl Fumarate Alleviates Adult Neurogenesis Disruption in Hippocampus and Olfactory Bulb and Spatial Cognitive Deficits Induced by Intracerebroventricular Streptozotocin Injection in Young and Aged Rats,English,2022,12,7,28,https://doi.org/10.3390/ijms232415449,6
IJMS,1422-0067,WNK1OSR1 Signaling Regulates Angiogenesis-Mediated Metastasis towards Developing a Combinatorial Anti-Cancer Strategy,English,2022,10,11,28,https://doi.org/10.3390/ijms232012100,6
IJMS,1422-0067,Characterization of Phytohormones and Transcriptomic Profiling of the Female and Male Inflorescence Development in Manchurian Walnut ( Juglans mandshurica  Maxim.),English,2022,5,13,28,https://doi.org/10.3390/ijms23105433,6
IJMS,1422-0067,Combination of Biochemical Molecular and Synchrotron-Radiation-Based Techniques to Study the Effects of Silicon in Tomato ( Solanum Lycopersicum  L.),English,2022,12,13,28,https://doi.org/10.3390/ijms232415837,6
IJMS,1422-0067,Removal of Pb 2+  CrT and Hg 2+  Ions from Aqueous Solutions Using Amino-Functionalized Magnetic Nanoparticles,English,2022,12,19,28,https://doi.org/10.3390/ijms232416186,6
IJMS,1422-0067,Chitosan-Gelatin Films Cross-Linked with Dialdehyde Cellulose Nanocrystals as Potential Materials for Wound Dressings,English,2022,8,26,28,https://doi.org/10.3390/ijms23179700,6
IJMS,1422-0067,Identification and Characterization of the Larval Settlement Pheromone Protein Components in Adult Shells of  Crassostrea gigas : A Novel Function of Shell Matrix Proteins,English,2022,8,29,28,https://doi.org/10.3390/ijms23179816,6
IJMS,1422-0067,Thiophene -Chain-End-Functionalized Oligo(2-methyl-2-oxazoline) as Precursor Amphiphilic Macromonomer for Grafted Conjugated Oligomers/Polymers and as a Multifunctional Material with Relevant Properties for Biomedical Applications,English,2022,7,6,29,https://doi.org/10.3390/ijms23147495,6
IJMS,1422-0067,Solanum tuberosum  Microtuber Development under Darkness Unveiled through RNAseq Transcriptomic Analysis,English,2022,11,10,29,https://doi.org/10.3390/ijms232213835,6
IJMS,1422-0067,Molecular Liver Fingerprint Reflects the Seasonal Physiology of the Grey Mouse Lemur ( Microcebus murinus ) during Winter,English,2022,4,12,29,https://doi.org/10.3390/ijms23084254,6
IJMS,1422-0067,Tandem Mass Tagging (TMT) Reveals Tissue-Specific Proteome of L4 Larvae of  Anisakis simplex  s. s.: Enzymes of Energy and/or Carbohydrate Metabolism as Potential Drug Targets in Anisakiasis,English,2022,4,14,29,https://doi.org/10.3390/ijms23084336,6
IJMS,1422-0067,The Antimicrobial Peptide 1018-K6 Interacts Distinctly with Eukaryotic and Bacterial Membranes the Basis of Its Specificity and Bactericidal Activity,English,2022,10,16,29,https://doi.org/10.3390/ijms232012392,6
IJMS,1422-0067,Bridging between Mouse and Human Enhancer-Promoter Long-Range Interactions in Neural Stem Cells to Understand Enhancer Function in Neurodevelopmental Disease,English,2022,7,19,29,https://doi.org/10.3390/ijms23147964,6
IJMS,1422-0067,Genetic Conservation of CBS Domain Containing Protein Family in  Oryza  Species and Their Association with Abiotic Stress Responses,English,2022,2,1,30,https://doi.org/10.3390/ijms23031687,6
IJMS,1422-0067,EPLIN a Putative Tumour Suppressor in Colorectal Cancer Implications in Drug Resistance,English,2022,12,3,30,https://doi.org/10.3390/ijms232315232,6
IJMS,1422-0067,The Activity of  Chelidonium majus  L. Latex and Its Components on HPV Reveal Insights into the Antiviral Molecular Mechanism,English,2022,8,17,30,https://doi.org/10.3390/ijms23169241,6
IJMS,1422-0067,Phytochemicals as Chemo-Preventive Agents and Signaling Molecule Modulators: Current Role in Cancer Therapeutics and Inflammation,English,2022,12,12,31,https://doi.org/10.3390/ijms232415765,6
IJMS,1422-0067,The Role of Mitochondrial Enzymes Succinate-Coupled Signaling Pathways and Mitochondrial Ultrastructure in the Formation of Urgent Adaptation to Acute Hypoxia in the Myocardium,English,2022,11,17,31,https://doi.org/10.3390/ijms232214248,6
IJMS,1422-0067,Gotta Go Slow: Two Evolutionarily Distinct Annelids Retain a Common Hedgehog Pathway Composition Outlining Its Pan-Bilaterian Core,English,2022,11,18,31,https://doi.org/10.3390/ijms232214312,6
IJMS,1422-0067,Green Synthesis of SilymarinChitosan Nanoparticles as a New Nano Formulation with Enhanced Anti-Fibrotic Effects against Liver Fibrosis,English,2022,5,12,32,https://doi.org/10.3390/ijms23105420,6
IJMS,1422-0067,Catalytic Performance and Sulfur Dioxide Resistance of One-Pot Synthesized Fe-MCM-22 in Selective Catalytic Reduction of Nitrogen Oxides with Ammonia (NH 3 -SCR)The Effect of Iron Content,English,2022,9,15,32,https://doi.org/10.3390/ijms231810754,6
IJMS,1422-0067,ThiogenisteinAntioxidant Chemistry Antitumor Activity and Structure Elucidation of New Oxidation Products,English,2022,7,15,33,https://doi.org/10.3390/ijms23147816,6
IJMS,1422-0067,A New Factor LapD Is Required for the Regulation of LpxC Amounts and Lipopolysaccharide Trafficking,English,2022,8,26,33,https://doi.org/10.3390/ijms23179706,6
IJMS,1422-0067,A Computational QSAR Molecular Docking and In Vitro Cytotoxicity Study of Novel Thiouracil-Based Drugs with Anticancer Activity against Human-DNA Topoisomerase II,English,2022,10,5,34,https://doi.org/10.3390/ijms231911799,6
IJMS,1422-0067,Targeting the Achilles Heel of Multidrug-Resistant  Staphylococcus aureus  by the Endocannabinoid Anandamide,English,2022,7,14,35,https://doi.org/10.3390/ijms23147798,6
IJMS,1422-0067,Construction of 2DE Patterns of Plasma Proteins: Aspect of Potential Tumor Markers,English,2022,9,21,35,https://doi.org/10.3390/ijms231911113,6
IJMS,1422-0067,Interactions between Nanoclay CTAB and Linear/Star Shaped Polymers,English,2022,3,11,36,https://doi.org/10.3390/ijms23063051,6
IJMS,1422-0067,Increased Expression of the RBPMS Splice Variants Inhibits Cell Proliferation in Ovarian Cancer Cells,English,2022,11,25,41,https://doi.org/10.3390/ijms232314742,6
IJMS,1422-0067,BioMThermDB 1.0: Thermophysical Database of Proteins in Solutions,English,2022,12,6,6,https://doi.org/10.3390/ijms232315371,7
IJMS,1422-0067,CO 2  Absorption Mechanism by the Deep Eutectic Solvents Formed by Monoethanolamine-Based Protic Ionic Liquid and Ethylene Glycol,English,2022,2,8,7,https://doi.org/10.3390/ijms23031893,7
IJMS,1422-0067,Whole-Genome AmplificationSurveying Yield Reproducibility and Heterozygous Balance Reported by STR-Targeting MIPs,English,2022,5,31,7,https://doi.org/10.3390/ijms23116161,7
IJMS,1422-0067,Impact of Baseline Versus Intercurrent Steroids Administration on Upfront Chemo-Immunotherapy for Advanced Non-Small Cell Lung Cancer (NSCLC),English,2022,9,7,8,https://doi.org/10.3390/ijms231810292,7
IJMS,1422-0067,A Comparative DFT Study on Process Control Agents in the Mechanochemical Synthesis of PbTe,English,2022,9,23,8,https://doi.org/10.3390/ijms231911194,7
IJMS,1422-0067,Fluorescence Imaging Using Enzyme-Activatable Probes for Detecting Diabetic Kidney Disease and Glomerular Diseases,English,2022,7,24,8,https://doi.org/10.3390/ijms23158150,7
IJMS,1422-0067,SARS-CoV-2 RNA Testing Using Different AssaysImpact on Testing Strategies in a Clinical Setting,English,2022,10,25,8,https://doi.org/10.3390/ijms232112845,7
IJMS,1422-0067,Enhancement of the Water Affinity of Histidine by Zinc and Copper Ions,English,2022,4,2,9,https://doi.org/10.3390/ijms23073957,7
